Date,gold_price,volatility,tips_yield,inflation,dollar_index
2024-06-26 14:00:00,2309.0,12.829999923706055,2.06,2.32,124.26
2024-06-26 15:00:00,2311.39990234375,12.75,2.06,2.32,124.26
2024-06-26 16:00:00,2311.0,12.770000457763672,2.06,2.32,124.26
2024-06-26 17:00:00,2313.300048828125,12.65999984741211,2.06,2.32,124.26
2024-06-26 18:00:00,2310.5,12.579999923706055,2.06,2.32,124.26
2024-06-26 19:00:00,2310.199951171875,12.420000076293945,2.06,2.32,124.26
2024-06-26 20:00:00,2309.800048828125,12.5600004196167,2.06,2.32,124.26
2024-06-26 22:00:00,2308.699951171875,12.5600004196167,2.06,2.32,124.26
2024-06-26 23:00:00,2308.89990234375,12.5600004196167,2.06,2.32,124.26
2024-06-27 00:00:00,2309.800048828125,12.5600004196167,2.03,2.3,124.3379
2024-06-27 01:00:00,2308.699951171875,12.5600004196167,2.03,2.3,124.3379
2024-06-27 02:00:00,2310.0,12.5600004196167,2.03,2.3,124.3379
2024-06-27 03:00:00,2309.60009765625,12.5600004196167,2.03,2.3,124.3379
2024-06-27 04:00:00,2310.89990234375,12.5600004196167,2.03,2.3,124.3379
2024-06-27 05:00:00,2308.0,12.5600004196167,2.03,2.3,124.3379
2024-06-27 06:00:00,2311.699951171875,12.5600004196167,2.03,2.3,124.3379
2024-06-27 07:00:00,2312.800048828125,12.720000267028809,2.03,2.3,124.3379
2024-06-27 08:00:00,2318.0,12.720000267028809,2.03,2.3,124.3379
2024-06-27 09:00:00,2322.699951171875,12.720000267028809,2.03,2.3,124.3379
2024-06-27 10:00:00,2325.5,12.710000038146973,2.03,2.3,124.3379
2024-06-27 11:00:00,2327.60009765625,12.699999809265137,2.03,2.3,124.3379
2024-06-27 12:00:00,2333.39990234375,12.569999694824219,2.03,2.3,124.3379
2024-06-27 13:00:00,2334.10009765625,12.510000228881836,2.03,2.3,124.3379
2024-06-27 14:00:00,2339.60009765625,12.470000267028809,2.03,2.3,124.3379
2024-06-27 15:00:00,2338.300048828125,12.59000015258789,2.03,2.3,124.3379
2024-06-27 16:00:00,2336.199951171875,12.470000267028809,2.03,2.3,124.3379
2024-06-27 17:00:00,2336.699951171875,12.399999618530273,2.03,2.3,124.3379
2024-06-27 18:00:00,2337.0,12.449999809265137,2.03,2.3,124.3379
2024-06-27 19:00:00,2336.800048828125,12.289999961853027,2.03,2.3,124.3379
2024-06-27 20:00:00,2338.699951171875,12.239999771118164,2.03,2.3,124.3379
2024-06-27 22:00:00,2337.39990234375,12.239999771118164,2.03,2.3,124.3379
2024-06-27 23:00:00,2338.199951171875,12.239999771118164,2.03,2.3,124.3379
2024-06-28 00:00:00,2332.0,12.239999771118164,2.08,2.32,124.2103
2024-06-28 01:00:00,2331.10009765625,12.239999771118164,2.08,2.32,124.2103
2024-06-28 02:00:00,2334.39990234375,12.239999771118164,2.08,2.32,124.2103
2024-06-28 03:00:00,2332.10009765625,12.239999771118164,2.08,2.32,124.2103
2024-06-28 04:00:00,2331.89990234375,12.239999771118164,2.08,2.32,124.2103
2024-06-28 05:00:00,2336.5,12.239999771118164,2.08,2.32,124.2103
2024-06-28 06:00:00,2338.300048828125,12.239999771118164,2.08,2.32,124.2103
2024-06-28 07:00:00,2337.800048828125,12.300000190734863,2.08,2.32,124.2103
2024-06-28 08:00:00,2339.10009765625,12.329999923706055,2.08,2.32,124.2103
2024-06-28 09:00:00,2340.60009765625,12.300000190734863,2.08,2.32,124.2103
2024-06-28 10:00:00,2346.199951171875,12.319999694824219,2.08,2.32,124.2103
2024-06-28 11:00:00,2344.39990234375,12.359999656677246,2.08,2.32,124.2103
2024-06-28 12:00:00,2346.199951171875,12.380000114440918,2.08,2.32,124.2103
2024-06-28 13:00:00,2341.10009765625,12.300000190734863,2.08,2.32,124.2103
2024-06-28 14:00:00,2336.800048828125,12.170000076293945,2.08,2.32,124.2103
2024-06-28 15:00:00,2339.0,12.180000305175781,2.08,2.32,124.2103
2024-06-28 16:00:00,2340.5,12.300000190734863,2.08,2.32,124.2103
2024-06-28 17:00:00,2337.39990234375,12.3100004196167,2.08,2.32,124.2103
2024-06-28 18:00:00,2336.199951171875,12.350000381469727,2.08,2.32,124.2103
2024-06-28 19:00:00,2335.5,12.489999771118164,2.08,2.32,124.2103
2024-06-28 20:00:00,2336.89990234375,12.4399995803833,2.08,2.32,124.2103
2024-06-30 22:00:00,2334.699951171875,12.4399995803833,2.08,2.32,124.2103
2024-06-30 23:00:00,2335.10009765625,12.4399995803833,2.08,2.32,124.2103
2024-07-01 00:00:00,2335.0,12.4399995803833,2.16,2.35,124.4667
2024-07-01 01:00:00,2338.10009765625,12.4399995803833,2.16,2.35,124.4667
2024-07-01 02:00:00,2337.10009765625,12.4399995803833,2.16,2.35,124.4667
2024-07-01 03:00:00,2335.10009765625,12.4399995803833,2.16,2.35,124.4667
2024-07-01 04:00:00,2333.699951171875,12.4399995803833,2.16,2.35,124.4667
2024-07-01 05:00:00,2331.60009765625,12.4399995803833,2.16,2.35,124.4667
2024-07-01 06:00:00,2336.199951171875,12.4399995803833,2.16,2.35,124.4667
2024-07-01 07:00:00,2333.39990234375,13.109999656677246,2.16,2.35,124.4667
2024-07-01 08:00:00,2335.699951171875,13.119999885559082,2.16,2.35,124.4667
2024-07-01 09:00:00,2337.300048828125,13.039999961853027,2.16,2.35,124.4667
2024-07-01 10:00:00,2342.699951171875,12.960000038146973,2.16,2.35,124.4667
2024-07-01 11:00:00,2348.300048828125,12.899999618530273,2.16,2.35,124.4667
2024-07-01 12:00:00,2337.300048828125,12.869999885559082,2.16,2.35,124.4667
2024-07-01 13:00:00,2336.89990234375,12.979999542236328,2.16,2.35,124.4667
2024-07-01 14:00:00,2333.800048828125,13.039999961853027,2.16,2.35,124.4667
2024-07-01 15:00:00,2337.89990234375,12.6899995803833,2.16,2.35,124.4667
2024-07-01 16:00:00,2338.199951171875,12.449999809265137,2.16,2.35,124.4667
2024-07-01 17:00:00,2339.300048828125,12.399999618530273,2.16,2.35,124.4667
2024-07-01 18:00:00,2339.89990234375,12.350000381469727,2.16,2.35,124.4667
2024-07-01 19:00:00,2341.0,12.140000343322754,2.16,2.35,124.4667
2024-07-01 20:00:00,2341.89990234375,12.220000267028809,2.16,2.35,124.4667
2024-07-01 22:00:00,2341.300048828125,12.220000267028809,2.16,2.35,124.4667
2024-07-01 23:00:00,2341.699951171875,12.220000267028809,2.16,2.35,124.4667
2024-07-02 00:00:00,2342.60009765625,12.220000267028809,2.13,2.34,124.2917
2024-07-02 01:00:00,2343.39990234375,12.220000267028809,2.13,2.34,124.2917
2024-07-02 02:00:00,2341.5,12.220000267028809,2.13,2.34,124.2917
2024-07-02 03:00:00,2335.699951171875,12.220000267028809,2.13,2.34,124.2917
2024-07-02 04:00:00,2336.800048828125,12.220000267028809,2.13,2.34,124.2917
2024-07-02 05:00:00,2339.199951171875,12.220000267028809,2.13,2.34,124.2917
2024-07-02 06:00:00,2339.60009765625,12.220000267028809,2.13,2.34,124.2917
2024-07-02 07:00:00,2340.10009765625,12.6899995803833,2.13,2.34,124.2917
2024-07-02 08:00:00,2340.5,12.670000076293945,2.13,2.34,124.2917
2024-07-02 09:00:00,2334.10009765625,12.699999809265137,2.13,2.34,124.2917
2024-07-02 10:00:00,2333.699951171875,12.680000305175781,2.13,2.34,124.2917
2024-07-02 11:00:00,2329.699951171875,12.779999732971191,2.13,2.34,124.2917
2024-07-02 12:00:00,2336.5,12.65999984741211,2.13,2.34,124.2917
2024-07-02 13:00:00,2343.699951171875,12.40999984741211,2.13,2.34,124.2917
2024-07-02 14:00:00,2335.60009765625,12.220000267028809,2.13,2.34,124.2917
2024-07-02 15:00:00,2333.60009765625,12.170000076293945,2.13,2.34,124.2917
2024-07-02 16:00:00,2331.5,12.0,2.13,2.34,124.2917
2024-07-02 17:00:00,2333.5,11.9399995803833,2.13,2.34,124.2917
2024-07-02 18:00:00,2337.300048828125,11.890000343322754,2.13,2.34,124.2917
2024-07-02 19:00:00,2339.800048828125,11.930000305175781,2.13,2.34,124.2917
2024-07-02 20:00:00,2338.60009765625,12.029999732971191,2.13,2.34,124.2917
2024-07-02 22:00:00,2339.300048828125,12.029999732971191,2.13,2.34,124.2917
2024-07-02 23:00:00,2339.5,12.029999732971191,2.13,2.34,124.2917
2024-07-03 00:00:00,2339.39990234375,12.029999732971191,2.09,2.31,123.7768
2024-07-03 01:00:00,2338.10009765625,12.029999732971191,2.09,2.31,123.7768
2024-07-03 02:00:00,2337.89990234375,12.029999732971191,2.09,2.31,123.7768
2024-07-03 03:00:00,2341.10009765625,12.029999732971191,2.09,2.31,123.7768
2024-07-03 07:00:00,2341.10009765625,12.140000343322754,2.09,2.31,123.7768
2024-07-03 08:00:00,2341.10009765625,12.130000114440918,2.09,2.31,123.7768
2024-07-03 09:00:00,2341.10009765625,12.109999656677246,2.09,2.31,123.7768
2024-07-03 10:00:00,2341.10009765625,12.119999885559082,2.09,2.31,123.7768
2024-07-03 11:00:00,2341.10009765625,12.130000114440918,2.09,2.31,123.7768
2024-07-03 12:00:00,2341.10009765625,12.130000114440918,2.09,2.31,123.7768
2024-07-03 13:00:00,2341.10009765625,11.979999542236328,2.09,2.31,123.7768
2024-07-03 13:30:00,2365.0,11.979999542236328,2.09,2.31,123.7768
2024-07-03 14:00:00,2365.0,12.100000381469727,2.09,2.31,123.7768
2024-07-03 14:30:00,2371.89990234375,12.100000381469727,2.09,2.31,123.7768
2024-07-03 15:00:00,2371.89990234375,12.170000076293945,2.09,2.31,123.7768
2024-07-03 15:30:00,2372.5,12.170000076293945,2.09,2.31,123.7768
2024-07-03 16:00:00,2372.5,12.079999923706055,2.09,2.31,123.7768
2024-07-03 16:30:00,2366.0,12.079999923706055,2.09,2.31,123.7768
2024-07-03 17:00:00,2366.0,12.09000015258789,2.09,2.31,123.7768
2024-07-04 00:00:00,2366.0,12.09000015258789,2.09,2.31,123.7768
2024-07-04 07:00:00,2366.0,12.100000381469727,2.09,2.31,123.7768
2024-07-04 08:00:00,2366.0,12.100000381469727,2.09,2.31,123.7768
2024-07-04 09:00:00,2366.0,12.109999656677246,2.09,2.31,123.7768
2024-07-04 10:00:00,2366.0,12.130000114440918,2.09,2.31,123.7768
2024-07-04 11:00:00,2366.0,12.149999618530273,2.09,2.31,123.7768
2024-07-04 12:00:00,2366.0,12.180000305175781,2.09,2.31,123.7768
2024-07-04 13:00:00,2366.0,12.270000457763672,2.09,2.31,123.7768
2024-07-04 14:00:00,2366.0,12.3100004196167,2.09,2.31,123.7768
2024-07-04 15:00:00,2366.0,12.260000228881836,2.09,2.31,123.7768
2024-07-05 00:00:00,2366.0,12.260000228881836,2.0,2.34,123.4762
2024-07-05 04:00:00,2372.10009765625,12.260000228881836,2.0,2.34,123.4762
2024-07-05 05:00:00,2373.0,12.260000228881836,2.0,2.34,123.4762
2024-07-05 06:00:00,2372.300048828125,12.260000228881836,2.0,2.34,123.4762
2024-07-05 07:00:00,2373.300048828125,12.470000267028809,2.0,2.34,123.4762
2024-07-05 08:00:00,2374.5,12.5,2.0,2.34,123.4762
2024-07-05 09:00:00,2370.300048828125,12.430000305175781,2.0,2.34,123.4762
2024-07-05 10:00:00,2372.89990234375,12.40999984741211,2.0,2.34,123.4762
2024-07-05 11:00:00,2373.60009765625,12.40999984741211,2.0,2.34,123.4762
2024-07-05 12:00:00,2380.199951171875,12.300000190734863,2.0,2.34,123.4762
2024-07-05 13:00:00,2391.39990234375,12.170000076293945,2.0,2.34,123.4762
2024-07-05 14:00:00,2388.800048828125,12.3100004196167,2.0,2.34,123.4762
2024-07-05 15:00:00,2393.0,12.239999771118164,2.0,2.34,123.4762
2024-07-05 16:00:00,2394.699951171875,12.350000381469727,2.0,2.34,123.4762
2024-07-05 17:00:00,2394.10009765625,12.520000457763672,2.0,2.34,123.4762
2024-07-05 18:00:00,2399.5,12.460000038146973,2.0,2.34,123.4762
2024-07-05 19:00:00,2397.199951171875,12.350000381469727,2.0,2.34,123.4762
2024-07-05 20:00:00,2399.800048828125,12.470000267028809,2.0,2.34,123.4762
2024-07-07 22:00:00,2393.5,12.470000267028809,2.0,2.34,123.4762
2024-07-07 23:00:00,2394.199951171875,12.470000267028809,2.0,2.34,123.4762
2024-07-08 00:00:00,2395.0,12.470000267028809,2.01,2.32,123.3576
2024-07-08 01:00:00,2394.699951171875,12.470000267028809,2.01,2.32,123.3576
2024-07-08 02:00:00,2391.10009765625,12.470000267028809,2.01,2.32,123.3576
2024-07-08 03:00:00,2390.60009765625,12.470000267028809,2.01,2.32,123.3576
2024-07-08 04:00:00,2393.10009765625,12.470000267028809,2.01,2.32,123.3576
2024-07-08 05:00:00,2390.699951171875,12.470000267028809,2.01,2.32,123.3576
2024-07-08 06:00:00,2385.0,12.470000267028809,2.01,2.32,123.3576
2024-07-08 07:00:00,2385.800048828125,12.760000228881836,2.01,2.32,123.3576
2024-07-08 08:00:00,2380.800048828125,12.770000457763672,2.01,2.32,123.3576
2024-07-08 09:00:00,2378.0,12.720000267028809,2.01,2.32,123.3576
2024-07-08 10:00:00,2381.89990234375,12.670000076293945,2.01,2.32,123.3576
2024-07-08 11:00:00,2383.199951171875,12.630000114440918,2.01,2.32,123.3576
2024-07-08 12:00:00,2380.5,12.619999885559082,2.01,2.32,123.3576
2024-07-08 13:00:00,2383.199951171875,12.550000190734863,2.01,2.32,123.3576
2024-07-08 14:00:00,2380.89990234375,12.510000228881836,2.01,2.32,123.3576
2024-07-08 15:00:00,2362.89990234375,12.460000038146973,2.01,2.32,123.3576
2024-07-08 16:00:00,2366.199951171875,12.40999984741211,2.01,2.32,123.3576
2024-07-08 17:00:00,2364.800048828125,12.350000381469727,2.01,2.32,123.3576
2024-07-08 18:00:00,2364.10009765625,12.359999656677246,2.01,2.32,123.3576
2024-07-08 19:00:00,2366.800048828125,12.40999984741211,2.01,2.32,123.3576
2024-07-08 20:00:00,2366.39990234375,12.359999656677246,2.01,2.32,123.3576
2024-07-08 22:00:00,2366.89990234375,12.359999656677246,2.01,2.32,123.3576
2024-07-08 23:00:00,2368.800048828125,12.359999656677246,2.01,2.32,123.3576
2024-07-09 00:00:00,2368.89990234375,12.359999656677246,2.04,2.31,123.4071
2024-07-09 01:00:00,2370.5,12.359999656677246,2.04,2.31,123.4071
2024-07-09 02:00:00,2370.89990234375,12.359999656677246,2.04,2.31,123.4071
2024-07-09 03:00:00,2374.39990234375,12.359999656677246,2.04,2.31,123.4071
2024-07-09 04:00:00,2374.0,12.359999656677246,2.04,2.31,123.4071
2024-07-09 05:00:00,2371.5,12.359999656677246,2.04,2.31,123.4071
2024-07-09 06:00:00,2371.0,12.359999656677246,2.04,2.31,123.4071
2024-07-09 07:00:00,2365.89990234375,12.479999542236328,2.04,2.31,123.4071
2024-07-09 08:00:00,2368.5,12.479999542236328,2.04,2.31,123.4071
2024-07-09 09:00:00,2371.300048828125,12.489999771118164,2.04,2.31,123.4071
2024-07-09 10:00:00,2370.199951171875,12.5,2.04,2.31,123.4071
2024-07-09 11:00:00,2367.699951171875,12.489999771118164,2.04,2.31,123.4071
2024-07-09 12:00:00,2367.0,12.430000305175781,2.04,2.31,123.4071
2024-07-09 13:00:00,2374.5,12.40999984741211,2.04,2.31,123.4071
2024-07-09 14:00:00,2361.60009765625,12.430000305175781,2.04,2.31,123.4071
2024-07-09 15:00:00,2369.0,12.4399995803833,2.04,2.31,123.4071
2024-07-09 16:00:00,2364.10009765625,12.4399995803833,2.04,2.31,123.4071
2024-07-09 17:00:00,2368.60009765625,12.489999771118164,2.04,2.31,123.4071
2024-07-09 18:00:00,2371.39990234375,12.550000190734863,2.04,2.31,123.4071
2024-07-09 19:00:00,2370.0,12.510000228881836,2.04,2.31,123.4071
2024-07-09 20:00:00,2371.10009765625,12.5,2.04,2.31,123.4071
2024-07-09 22:00:00,2371.10009765625,12.5,2.04,2.31,123.4071
2024-07-09 23:00:00,2371.5,12.5,2.04,2.31,123.4071
2024-07-10 00:00:00,2371.300048828125,12.5,2.01,2.32,123.1895
2024-07-10 01:00:00,2374.5,12.5,2.01,2.32,123.1895
2024-07-10 02:00:00,2375.699951171875,12.5,2.01,2.32,123.1895
2024-07-10 03:00:00,2374.5,12.5,2.01,2.32,123.1895
2024-07-10 04:00:00,2374.199951171875,12.5,2.01,2.32,123.1895
2024-07-10 05:00:00,2374.800048828125,12.5,2.01,2.32,123.1895
2024-07-10 06:00:00,2378.300048828125,12.5,2.01,2.32,123.1895
2024-07-10 07:00:00,2379.199951171875,12.5,2.01,2.32,123.1895
2024-07-10 08:00:00,2379.300048828125,12.479999542236328,2.01,2.32,123.1895
2024-07-10 09:00:00,2378.39990234375,12.449999809265137,2.01,2.32,123.1895
2024-07-10 10:00:00,2379.10009765625,12.4399995803833,2.01,2.32,123.1895
2024-07-10 11:00:00,2384.89990234375,12.4399995803833,2.01,2.32,123.1895
2024-07-10 12:00:00,2384.5,12.479999542236328,2.01,2.32,123.1895
2024-07-10 13:00:00,2392.89990234375,12.470000267028809,2.01,2.32,123.1895
2024-07-10 14:00:00,2381.300048828125,12.449999809265137,2.01,2.32,123.1895
2024-07-10 15:00:00,2385.39990234375,12.420000076293945,2.01,2.32,123.1895
2024-07-10 16:00:00,2384.300048828125,12.539999961853027,2.01,2.32,123.1895
2024-07-10 17:00:00,2379.5,12.579999923706055,2.01,2.32,123.1895
2024-07-10 18:00:00,2378.89990234375,12.640000343322754,2.01,2.32,123.1895
2024-07-10 19:00:00,2378.39990234375,12.850000381469727,2.01,2.32,123.1895
2024-07-10 20:00:00,2377.89990234375,12.850000381469727,2.01,2.32,123.1895
2024-07-10 22:00:00,2378.300048828125,12.850000381469727,2.01,2.32,123.1895
2024-07-10 23:00:00,2378.39990234375,12.850000381469727,2.01,2.32,123.1895
2024-07-11 00:00:00,2379.89990234375,12.850000381469727,1.95,2.32,122.769
2024-07-11 01:00:00,2381.5,12.850000381469727,1.95,2.32,122.769
2024-07-11 02:00:00,2382.699951171875,12.850000381469727,1.95,2.32,122.769
2024-07-11 03:00:00,2383.800048828125,12.850000381469727,1.95,2.32,122.769
2024-07-11 04:00:00,2387.10009765625,12.850000381469727,1.95,2.32,122.769
2024-07-11 05:00:00,2387.699951171875,12.850000381469727,1.95,2.32,122.769
2024-07-11 06:00:00,2386.89990234375,12.850000381469727,1.95,2.32,122.769
2024-07-11 07:00:00,2385.10009765625,12.880000114440918,1.95,2.32,122.769
2024-07-11 08:00:00,2386.800048828125,12.899999618530273,1.95,2.32,122.769
2024-07-11 09:00:00,2389.5,12.920000076293945,1.95,2.32,122.769
2024-07-11 10:00:00,2387.800048828125,12.979999542236328,1.95,2.32,122.769
2024-07-11 11:00:00,2386.39990234375,12.960000038146973,1.95,2.32,122.769
2024-07-11 12:00:00,2411.800048828125,12.609999656677246,1.95,2.32,122.769
2024-07-11 13:00:00,2412.199951171875,12.510000228881836,1.95,2.32,122.769
2024-07-11 14:00:00,2423.5,12.84000015258789,1.95,2.32,122.769
2024-07-11 15:00:00,2423.0,13.15999984741211,1.95,2.32,122.769
2024-07-11 16:00:00,2417.5,13.270000457763672,1.95,2.32,122.769
2024-07-11 17:00:00,2419.199951171875,13.289999961853027,1.95,2.32,122.769
2024-07-11 18:00:00,2422.10009765625,13.09000015258789,1.95,2.32,122.769
2024-07-11 19:00:00,2419.800048828125,12.90999984741211,1.95,2.32,122.769
2024-07-11 20:00:00,2420.89990234375,12.920000076293945,1.95,2.32,122.769
2024-07-11 22:00:00,2419.300048828125,12.920000076293945,1.95,2.32,122.769
2024-07-11 23:00:00,2421.39990234375,12.920000076293945,1.95,2.32,122.769
2024-07-12 00:00:00,2417.39990234375,12.920000076293945,1.94,2.33,122.4404
2024-07-12 01:00:00,2413.300048828125,12.920000076293945,1.94,2.33,122.4404
2024-07-12 02:00:00,2415.0,12.920000076293945,1.94,2.33,122.4404
2024-07-12 03:00:00,2414.199951171875,12.920000076293945,1.94,2.33,122.4404
2024-07-12 04:00:00,2414.0,12.920000076293945,1.94,2.33,122.4404
2024-07-12 05:00:00,2413.300048828125,12.920000076293945,1.94,2.33,122.4404
2024-07-12 06:00:00,2409.60009765625,12.920000076293945,1.94,2.33,122.4404
2024-07-12 07:00:00,2409.39990234375,12.829999923706055,1.94,2.33,122.4404
2024-07-12 08:00:00,2412.699951171875,12.789999961853027,1.94,2.33,122.4404
2024-07-12 09:00:00,2410.10009765625,12.789999961853027,1.94,2.33,122.4404
2024-07-12 10:00:00,2405.10009765625,12.760000228881836,1.94,2.33,122.4404
2024-07-12 11:00:00,2406.800048828125,12.720000267028809,1.94,2.33,122.4404
2024-07-12 12:00:00,2402.89990234375,12.5600004196167,1.94,2.33,122.4404
2024-07-12 13:00:00,2408.60009765625,12.329999923706055,1.94,2.33,122.4404
2024-07-12 14:00:00,2414.0,12.199999809265137,1.94,2.33,122.4404
2024-07-12 15:00:00,2416.89990234375,12.239999771118164,1.94,2.33,122.4404
2024-07-12 16:00:00,2421.0,12.130000114440918,1.94,2.33,122.4404
2024-07-12 17:00:00,2422.800048828125,12.289999961853027,1.94,2.33,122.4404
2024-07-12 18:00:00,2419.0,12.270000457763672,1.94,2.33,122.4404
2024-07-12 19:00:00,2417.699951171875,12.470000267028809,1.94,2.33,122.4404
2024-07-12 20:00:00,2416.0,12.449999809265137,1.94,2.33,122.4404
2024-07-14 22:00:00,2412.0,12.449999809265137,1.94,2.33,122.4404
2024-07-14 23:00:00,2413.199951171875,12.449999809265137,1.94,2.33,122.4404
2024-07-15 00:00:00,2413.199951171875,12.449999809265137,1.96,2.34,122.6347
2024-07-15 01:00:00,2414.89990234375,12.449999809265137,1.96,2.34,122.6347
2024-07-15 02:00:00,2414.0,12.449999809265137,1.96,2.34,122.6347
2024-07-15 03:00:00,2416.39990234375,12.449999809265137,1.96,2.34,122.6347
2024-07-15 04:00:00,2416.199951171875,12.449999809265137,1.96,2.34,122.6347
2024-07-15 05:00:00,2412.800048828125,12.449999809265137,1.96,2.34,122.6347
2024-07-15 06:00:00,2408.0,12.449999809265137,1.96,2.34,122.6347
2024-07-15 07:00:00,2412.60009765625,12.819999694824219,1.96,2.34,122.6347
2024-07-15 08:00:00,2416.699951171875,12.770000457763672,1.96,2.34,122.6347
2024-07-15 09:00:00,2415.300048828125,12.8100004196167,1.96,2.34,122.6347
2024-07-15 10:00:00,2419.699951171875,12.829999923706055,1.96,2.34,122.6347
2024-07-15 11:00:00,2423.0,12.850000381469727,1.96,2.34,122.6347
2024-07-15 12:00:00,2419.60009765625,12.9399995803833,1.96,2.34,122.6347
2024-07-15 13:00:00,2423.699951171875,12.869999885559082,1.96,2.34,122.6347
2024-07-15 14:00:00,2436.5,12.84000015258789,1.96,2.34,122.6347
2024-07-15 15:00:00,2438.199951171875,12.920000076293945,1.96,2.34,122.6347
2024-07-15 16:00:00,2435.300048828125,13.069999694824219,1.96,2.34,122.6347
2024-07-15 17:00:00,2426.300048828125,13.1899995803833,1.96,2.34,122.6347
2024-07-15 18:00:00,2427.10009765625,12.979999542236328,1.96,2.34,122.6347
2024-07-15 19:00:00,2426.0,13.119999885559082,1.96,2.34,122.6347
2024-07-15 20:00:00,2427.39990234375,13.119999885559082,1.96,2.34,122.6347
2024-07-15 22:00:00,2425.699951171875,13.119999885559082,1.96,2.34,122.6347
2024-07-15 23:00:00,2427.10009765625,13.119999885559082,1.96,2.34,122.6347
2024-07-16 00:00:00,2425.800048828125,13.119999885559082,1.91,2.32,122.7264
2024-07-16 01:00:00,2431.89990234375,13.119999885559082,1.91,2.32,122.7264
2024-07-16 02:00:00,2435.0,13.119999885559082,1.91,2.32,122.7264
2024-07-16 03:00:00,2433.60009765625,13.119999885559082,1.91,2.32,122.7264
2024-07-16 04:00:00,2433.89990234375,13.119999885559082,1.91,2.32,122.7264
2024-07-16 05:00:00,2436.5,13.119999885559082,1.91,2.32,122.7264
2024-07-16 06:00:00,2438.300048828125,13.119999885559082,1.91,2.32,122.7264
2024-07-16 07:00:00,2441.60009765625,13.369999885559082,1.91,2.32,122.7264
2024-07-16 08:00:00,2441.300048828125,13.279999732971191,1.91,2.32,122.7264
2024-07-16 09:00:00,2447.10009765625,13.300000190734863,1.91,2.32,122.7264
2024-07-16 10:00:00,2444.800048828125,13.289999961853027,1.91,2.32,122.7264
2024-07-16 11:00:00,2444.300048828125,13.260000228881836,1.91,2.32,122.7264
2024-07-16 12:00:00,2437.300048828125,13.119999885559082,1.91,2.32,122.7264
2024-07-16 13:00:00,2447.5,13.09000015258789,1.91,2.32,122.7264
2024-07-16 14:00:00,2456.800048828125,13.079999923706055,1.91,2.32,122.7264
2024-07-16 15:00:00,2468.10009765625,13.069999694824219,1.91,2.32,122.7264
2024-07-16 16:00:00,2463.89990234375,13.069999694824219,1.91,2.32,122.7264
2024-07-16 17:00:00,2469.5,13.050000190734863,1.91,2.32,122.7264
2024-07-16 18:00:00,2470.300048828125,13.130000114440918,1.91,2.32,122.7264
2024-07-16 19:00:00,2473.5,13.279999732971191,1.91,2.32,122.7264
2024-07-16 20:00:00,2473.60009765625,13.1899995803833,1.91,2.32,122.7264
2024-07-16 22:00:00,2473.699951171875,13.1899995803833,1.91,2.32,122.7264
2024-07-16 23:00:00,2473.0,13.1899995803833,1.91,2.32,122.7264
2024-07-17 00:00:00,2473.39990234375,13.1899995803833,1.9,2.33,122.518
2024-07-17 01:00:00,2484.60009765625,13.1899995803833,1.9,2.33,122.518
2024-07-17 02:00:00,2479.699951171875,13.1899995803833,1.9,2.33,122.518
2024-07-17 03:00:00,2476.60009765625,13.1899995803833,1.9,2.33,122.518
2024-07-17 04:00:00,2472.60009765625,13.1899995803833,1.9,2.33,122.518
2024-07-17 05:00:00,2470.199951171875,13.1899995803833,1.9,2.33,122.518
2024-07-17 06:00:00,2471.39990234375,13.1899995803833,1.9,2.33,122.518
2024-07-17 07:00:00,2479.10009765625,13.760000228881836,1.9,2.33,122.518
2024-07-17 08:00:00,2479.60009765625,13.59000015258789,1.9,2.33,122.518
2024-07-17 09:00:00,2479.5,13.630000114440918,1.9,2.33,122.518
2024-07-17 10:00:00,2472.300048828125,13.729999542236328,1.9,2.33,122.518
2024-07-17 11:00:00,2474.60009765625,13.920000076293945,1.9,2.33,122.518
2024-07-17 12:00:00,2478.199951171875,14.010000228881836,1.9,2.33,122.518
2024-07-17 13:00:00,2487.699951171875,13.84000015258789,1.9,2.33,122.518
2024-07-17 14:00:00,2468.0,14.039999961853027,1.9,2.33,122.518
2024-07-17 15:00:00,2468.0,14.359999656677246,1.9,2.33,122.518
2024-07-17 16:00:00,2459.89990234375,14.670000076293945,1.9,2.33,122.518
2024-07-17 17:00:00,2456.699951171875,14.729999542236328,1.9,2.33,122.518
2024-07-17 18:00:00,2462.10009765625,14.5600004196167,1.9,2.33,122.518
2024-07-17 19:00:00,2462.300048828125,14.430000305175781,1.9,2.33,122.518
2024-07-17 20:00:00,2463.10009765625,14.470000267028809,1.9,2.33,122.518
2024-07-17 22:00:00,2462.60009765625,14.470000267028809,1.9,2.33,122.518
2024-07-17 23:00:00,2465.0,14.470000267028809,1.9,2.33,122.518
2024-07-18 00:00:00,2462.39990234375,14.470000267028809,1.89,2.43,122.7909
2024-07-18 01:00:00,2466.0,14.470000267028809,1.89,2.43,122.7909
2024-07-18 02:00:00,2469.10009765625,14.470000267028809,1.89,2.43,122.7909
2024-07-18 03:00:00,2471.699951171875,14.470000267028809,1.89,2.43,122.7909
2024-07-18 04:00:00,2468.800048828125,14.470000267028809,1.89,2.43,122.7909
2024-07-18 05:00:00,2470.39990234375,14.470000267028809,1.89,2.43,122.7909
2024-07-18 06:00:00,2474.89990234375,14.470000267028809,1.89,2.43,122.7909
